722562701331795969	2016-04-19 23:09:07	Thoughts on @SecretaryJewell's speech The Next 100 Years of American Conservation: https://t.co/jMsiRMSgEF #ProtectPublicLands #ParksForAll	0	1	ProtectPublicLands,ParksForAll,	2	515	1	
722528558086631424	2016-04-19 20:53:26	Today, U.S. Department of the Interior Secretary Sally Jewell laid out an important vision for the next 100 years... https://t.co/GSMFgJm3qs	2	0		0	0	0	
722520647486742528	2016-04-19 20:22:00	RT @slewster: America’s Lands for America’s People : The National Wildlife Federation Blog https://t.co/cWwibCrGDc @OurPublicLands @Conserv…	0	1		0	0	0	
722508542670823424	2016-04-19 19:33:54	Malheur takeover part of larger 'extreme movement' threat, Interior chief says https://t.co/a0vSKRBfPY #ProtectPublicLands #KeepItPublic	0	0	ProtectPublicLands,KeepItPublic,	2	0	0	
722496261203439616	2016-04-19 18:45:06	RT @SecretaryJewell: This country’s national parks, forests, refuges &amp; public lands are some of most valuable assets that we collectively o…	0	69	parksforall,	1	0	0	
722495418647490560	2016-04-19 18:41:45	RT @SecretaryJewell: BIG NEWS: We'll work w/ @CommerceGov to study impacts of outdoor recreation on nation's economy https://t.co/bILBq6kWz…	0	87	parksforall,	1	0	0	
722495164053196800	2016-04-19 18:40:45	RT @SecretaryJewell: In 2015 our national parks generated $32B in economic activity for the nation—all on a budget of $3B. #parksforall htt…	0	219	parksforall,	1	0	0	
722494405035163648	2016-04-19 18:37:44	RT @SecretaryJewell: Our nation needs to make serious investments in our public lands to ensure they're prepared for the next 100 years. #p…	0	40	parksforall,	1	0	0	
722490776727388160	2016-04-19 18:23:19	Tomorrow, we'll be debuting a short film about the importance of America's #publiclands. And the threats they... https://t.co/DIJyHZASJd	2	4	publiclands,	1	3318	4	
722488510658117633	2016-04-19 18:14:18	RT @NatlParkService: Director Jarvis will soon welcome @SecretaryJewell who'll talk the next 100 years of #conservation https://t.co/Nsa8NM…	0	9	conservation,FindYourPark,	2	0	0	
722488437530431488	2016-04-19 18:14:01	RT @SecretaryJewell: Tomorrow I'll share my vision for the next 100 years of #conservation &amp; #parksforall.SJ https://t.co/GntYp5k85A#newline#https:…	0	116	conservation,parksforall,	2	0	0	
722152223472365569	2016-04-18 19:58:01	A nice reaction to our Op-Ed in The Seattle Times on poaching and Washington's wolves published last week.... https://t.co/dGIj9GSOtP	0	0		0	0	0	
721820540483153920	2016-04-17 22:00:02	Public lands are vital for people, wildlife and a wild Northwest. We can't let armed extremists, deep-pocketed... https://t.co/kz0KHfkGdm	3	2		0	141	2	
721040336630382592	2016-04-15 18:19:47	RT @EarthFixMedia: Furry Forest Creature Won't Get Federal Protections After All#newline#https://t.co/tIZd86eqPq @KUOW @KCTS9 @OPB https://t.co/6Yv…	0	3		0	0	0	
721032238435971072	2016-04-15 17:47:36	It's possible for ranches &amp; local communities to thrive through collaboration and #conservation: https://t.co/rIo59VSR93 #ProtectPublicLands	2	3	conservation,ProtectPublicLands,	2	1159	3	
721015885117280256	2016-04-15 16:42:37	RT @ilovepublicland: Our American outdoor heritage at risk: by Protect Your #PublicLands: https://t.co/hUmajYWIFR #protectpubliclands https…	0	1	PublicLands,protectpubliclands,	2	0	0	
721011748493332480	2016-04-15 16:26:11	Public lands like Malheur National Wildlife Refuge provide vital habitat for birds and animals and cherished... https://t.co/cFjj4MaT80	1	0		0	0	0	
720839397650751488	2016-04-15 05:01:19	RT @ilovepublicland: Join the Thunder to #ProtectPublicLands on @ThunderclapIt // @ilovepublicland https://t.co/572mBFSPTz #yourlands https…	0	27	ProtectPublicLands,yourlands,	2	0	0	
720839363769159680	2016-04-15 05:01:11	RT @ilovepublicland: Host or attend an #EarthDay event near you to celebrate #publiclands: https://t.co/tsCoDy4R9q #protectpubliclands http…	0	1	EarthDay,publiclands,protectpubliclands,	3	0	0	
720737016413966336	2016-04-14 22:14:30	RT @wildwildnw: “Our American outdoor heritage at risk” https://t.co/zUjGnkTcTW @ilovepublicland #ProtectPublicLands #KeepItPublic https://…	0	2	ProtectPublicLands,KeepItPublic,	2	0	0	
720727682011377666	2016-04-14 21:37:24	An important issue for wolves, other wildlife, wildlands and people across our region! #ProtectPublicLands https://t.co/eFaESV9G0C	2	1	ProtectPublicLands,	1	403	1	
720674681385136128	2016-04-14 18:06:48	Washington vs. Wolverines | Field &amp; Stream https://t.co/KDiWYkKXIQ via @fieldandstream	2	3		0	27255	3	
720665020917374978	2016-04-14 17:28:24	North Cascades wolverines could play role in ESA decision https://t.co/vnvh4AgJZE	0	0		0	0	0	
720654731706654720	2016-04-14 16:47:31	America’s public lands are under threat. Conservation, environmental, wildlife and outdoor advocacy organizations... https://t.co/cdSWeyEhgy	1	2		0	918	2	
720415089652666368	2016-04-14 00:55:16	Stand up and protect your public lands! Please sign this petition  and share it with your family, friends and... https://t.co/wY9AMolrBa	0	1		0	50	1	
720407920895078400	2016-04-14 00:26:47	Wolf poaching: Hunters should realize that wolves help ecosystems https://t.co/yW6zl2t4cf via @seattletimes	2	0		0	0	0	
720395226192285696	2016-04-13 23:36:20	https://t.co/GTQerjT2ch	0	0		0	0	0	
720331180847988736	2016-04-13 19:21:51	RT @ilovepublicland: Join the Thunder to #ProtectPublicLands on @ThunderclapIt // @ilovepublicland https://t.co/572mBFSPTz #yourlands https…	0	11	ProtectPublicLands,yourlands,	2	0	0	
720287647759867904	2016-04-13 16:28:52	Please join us for a rally on 4/23 &amp; share your support for public lands using #ProtectPublicLands #YourLands https://t.co/BWXhraeIgt	0	2	ProtectPublicLands,YourLands,	2	3542	2	
720285151318532096	2016-04-13 16:18:56	America’s #publiclands are under attack. Will you join us in to #protectpubliclands? https://t.co/sqa8T2Vl9s #KeepItPublic #EarthWeek	1	0	publiclands,protectpubliclands,KeepItPublic,EarthWeek,	4	0	0	
720284837895020545	2016-04-13 16:17:42	The #publiclands you love are at risk. Watch, learn, take action: https://t.co/HjrBj2c7iA  #protectpubliclands https://t.co/Tgr2WguNgB	1	1	publiclands,protectpubliclands,	2	3809	1	
